PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status
PSA000185,Health,European Journal of Public Health 2018. https://www.ncbi.nlm.nih.gov/pubmed/29878101,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000186,Health,(3) High prevalence of elder abuse during the COVID-19 pandemic: risk and resilience factors.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000187,Health,"Chang ES, Levy BR.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000188,Health,The American Journal of Geriatric Psychiatry.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000189,Health,(4) The mortality of elder mistreatment.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000190,Health,1998 Aug 5;280(5):428-32. https://www.ncbi.nlm.nih.gov/pubmed/9701077,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000191,Health,"(5) Elder Abuse: Global Situation, Risk Factors, and Prevention Strategies.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000192,Health,"Pillmer K, Burnes D, Riffin C, Lachs M.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000193,Health,2016; 56(2); 194-205. https://pubmed.ncbi.nlm.nih.gov/26994260/,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abuse-of-older-people,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000194,Health,Survival chances for adolescents and young adults vary greatly across the world.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000195,Health,"In 2021, the average probability of a 10-year-old dying before age 24 was about 6 times higher in sub-Saharan Africa than in North America and Europe.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000196,Health,"Within the age group 10–24 years, mortality rates are lowest among adolescents aged 10–14, and highest among young adults aged 20–24 years.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000197,Health,Females generally have lower mortality rates for these ages than males.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000198,Health,The patterns of death of 10–14-year-olds are dominated by infectious diseases.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000199,Health,"Among older adolescents and young adults, a shift away from infectious diseases of childhood is seen, towards accidents and injuries, self-harm and interpersonal violence.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000200,Health,Sex differences in mortality rates also become apparent in adolescence.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000201,Health,Many unintentional injuries such as road traffic and drowning are the leading cause of death and disability among adolescents.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000202,Health,"In 2021, over 100 000 adolescents (10–19 years) died from road traffic accidents .",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000203,Health,"Many of those who died were vulnerable road users, including pedestrians, cyclists or users of motorized two-wheelers.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000204,Health,Injuries and violence fact sheet,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000205,Health,"Drowning is also among the top causes of death among adolescents; more than 40 000 adolescents, over three quarters of them boys, are estimated to have drowned in 2021.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000206,Health,Interpersonal violence is among the leading causes of death in adolescents and young people globally.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000207,Health,Its prominence varies substantially by world region.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000208,Health,It causes nearly a third of all adolescent male deaths in the WHO Region of the Americas.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000209,Health,"Violence during adolescence also increases the risks of injury, HIV and other sexually transmitted infections, mental health problems, poor school performance and dropout, early pregnancy, reproductive health problems, and communicable and noncommunicable diseases.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000210,Health,Youth violence fact sheet,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000211,Health,Drinking alcohol among adolescents is a major concern in many countries.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000212,Health,"Worldwide, more than a quarter of all people aged 15–19 years are current drinkers, amounting to 155 million adolescents.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000213,Health,"Prevalence of heavy episodic drinking among adolescents aged 15­–19 years was 13.6% in 2016, with males most at risk.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000214,Health,Cannabis is the most widely used psychoactive drug among young people with about 4.7% of people aged 15–16 years using it at least once in 2018.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000215,Health,"Alcohol and drug use in children and adolescents is associated with neurocognitive alterations which can lead to behavioural, emotional, social and academic problems in later life.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000216,Health,The vast majority of people using tobacco today began doing so when they were adolescents.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000217,Health,"Globally in 2018, at least 1 in 10 adolescents aged 13–15 years uses tobacco, although there are areas where this figure is much higher.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000218,Health,E-cigarettes are particularly risky when used by children and adolescents.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000219,Health,Nicotine is highly addictive and young people’s brains develop up to their mid-twenties.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000220,Health,E-cigarettes: how risky are they?,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000221,Health,"Depression and anxiety are among the leading causes of illness and disability among adolescents, and suicide is among the leading causes of death in people aged 15–19 years.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000222,Health,"Half of all mental health disorders in adulthood start by age 18, but most cases are undetected and untreated.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000223,Health,Many factors have an impact on the well-being and mental health of adolescents.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000224,Health,"Violence, poverty, stigma, exclusion, and living in humanitarian and fragile settings can increase the risk of developing mental health problems.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000225,Health,Adolescent mental health fact sheet,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000226,Health,An estimated 1.7 million adolescents (age 10–19 years) were living with HIV in 2021 with around 90% in the WHO African Region.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000227,Health,"While there have been substantial declines in new infections amongst adolescents from a peak in 1994, adolescents still account for about 10% of new HIV infections, with three-quarters amongst adolescent girls.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000228,Health,"Additionally, while new infections may have fallen in many of the most severely affected countries, recent testing coverage remains low suggesting that many adolescents and young people living with HIV may not know their status.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000229,Health,HIV facts in pictures,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000230,Health,"Tuberculosis (TB) is a preventable and curable disease, but it continues to impact the lives and development of millions of children and adolescents.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000231,Health,Children and young adolescents aged under 15 years represent about 11% of all people with TB globally.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000232,Health,"This means 1.1 million children and young adolescents aged under 15 years fall ill with TB every year, and more than 225 000 of them lose their lives.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000233,Health,Adolescents and young adults usually present with bacteriologically infectious TB characterized by cavities seen on chest x-rays.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000234,Health,The Global Tuberculosis Report shows that notification rates in adolescents aged 15–19 years are relatively high compared with younger adolescents.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000235,Health,"Diarrhoea and lower respiratory tract infections (pneumonia) are estimated to be among the top five causes of death for adolescents 10–14 years, with mortality rates being particularly high in African low- and middle-income countries.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000236,Health,"Thanks to improved childhood vaccination, adolescent deaths and disability from measles have fallen markedly.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000237,Health,Diarrhoeal disease fact sheet,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000238,Health,Early adolescence (9–14 years) is the optimal time for vaccination against HPV infection and it is estimated that if 90% of girls globally get the HPV vaccine more than 40 million lives could be saved over the next century.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000239,Health,"However, it is estimated that in 2021 only 12% of girls globally received the vaccine.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000240,Health,Human papillomavirus (HPV) and cervical cancer fact sheet,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000241,Health,Overall there are proportionally fewer cases of and deaths from COVID-19 disease for adolescents and young adults than for older adults.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000242,Health,"However, the pandemic has severe indirect negative effects on young people’s well-being, including on their mental health, loss of education time through school closures, social isolation, physical inactivity, malnutrition and domestic violence.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000243,Health,Approximately 12 million girls aged 15–19 years and at least 777 000 girls under 15 years give birth each year in developing regions.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000244,Health,Complications from pregnancy and childbirth are among the leading causes of death for girls aged 15–19 years globally.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000245,Health,"The global adolescent birth rate in 2021 was 42 births per 1000 girls this age, and country rates range from 1 to over 200 births per 1000 girls annually.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000246,Health,This indicates a marked decrease since 1990.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000247,Health,This decrease is reflected in a similar decline in maternal mortality rates among girls aged 15–19 years.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000248,Health,"One of the specific targets of the health Sustainable Development Goal (SDG 3) is that by 2030, the world should ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000249,Health,Adolescent pregnancy fact sheet,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000250,Health,"Many of the main causes of mortality in adolescents and young adults have strong links to the environment, including unintentional injuries and infectious diseases.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000251,Health,Young people are at increased risk of environmental hazards and pollution due to their developmental physiology and immature systems.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000252,Health,"Primary environmental hazards and pollution affecting the health of adolescents and young adults include air pollution, chemicals and heavy metals, climate change, UV radiation, urban health and WASH.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000253,Health,WHO's work on children's environmental health,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000254,Health,"Globally, in 2016, over 1 in 6 adolescents aged 10–19 years was overweight.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000255,Health,"Prevalence varied across WHO regions, from lower than 10% in the WHO South-East Asia Region to over 30% in the WHO Region of the Americas.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000256,Health,Obesity and overweight fact sheet,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000257,Health,"Many boys and girls in developing countries enter adolescence undernourished, making them more vulnerable to disease and early death.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000258,Health,Iron deficiency anaemia was among the leading causes of healthy years of life lost due to disability by adolescents aged 10–19 in 2021.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000259,Health,Iron and folic acid supplements are a solution that also helps to promote health of adolescents.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000260,Health,Regular deworming in areas where intestinal helminths such as hookworm are common is recommended to prevent micronutrient (including iron) deficiencies.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000261,Health,Healthy diet fact sheet,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000262,Health,"Globally, in 2016, only 1 in 5 adolescents are estimated to meet WHO guidelines on physical activity.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000263,Health,"Prevalence of inactivity is high across all WHO regions, and higher in female as compared to male adolescents (8) .",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000264,Health,Physical activity fact sheet,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000265,Health,"The rights of children under 18 years to survive, grow and develop are enshrined in international legal documents.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000266,Health,"In 2013, the Committee on the Rights of the Child (CRC) published guidelines on the right of children to the enjoyment of the highest attainable standard of health, and a General Comment on realizing the rights of children during adolescence was published in 2016.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000267,Health,It highlights states’ obligations to recognize the special health and development needs and rights of young people.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000268,Health,The Convention on the Elimination of Discrimination Against Women (CEDAW) also sets out the rights of women and girls to health and adequate health care.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000269,Health,"WHO works with Member States and partners to improve the health of young people by producing evidence-based guidelines, advocating and providing recommendations for adolescent-responsive health systems, and documenting progress in adolescent health and development.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000270,Health,"In 2023, WHO published an update of the Global Accelerated Action for the Health of Adolescents (AA-HA!): Guidance to support country implementation .",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000271,Health,"2.0 has drawn on inputs received during consultations with Member States, United Nations agencies, adolescents and young people, civil society and other partners.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000272,Health,It aims to assist governments in deciding what they plan to do and how they plan to do it as they respond to the health needs of adolescents.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000273,Health,"To improve adolescent health measurement globally, WHO in collaboration with UNAIDS, UNESCO, UNFAP, UNICEF, UN Women, the World Bank Group, and the World Food Programme (WFP), has established the Global Action for Measurement of Adolescent health (GAMA) Advisory Group .",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000274,Health,"A comprehensive set of 47 priority indicators for global, regional and national adolescent health measurement has been published in 2024 using a structured participatory process.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescents-health-risks-and-solutions,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000275,Health,"Adolescent pregnancy is a global phenomenon with clearly known causes and serious health, social and economic consequences.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescent-pregnancy,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
PSA000276,Health,"Globally, the adolescent birth rate (ABR) has decreased, but rates of change have been uneven across regions.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/adolescent-pregnancy,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending
